dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M9a_mean_Pz,sub-014,0.6293481999496574,0.712506000744598,-0.08315780079494062,999,True
erp_core,config4,M9a_mean_Pz,sub-015,0.7336881918273342,0.5330820909399955,0.20060610088733877,1000,True
erp_core,config4,M9a_mean_Pz,sub-016,0.4523671593155348,0.4773941173560006,-0.02502695804046584,1000,True
erp_core,config4,M9a_mean_Pz,sub-017,0.5998171760719445,0.7719793558316329,-0.1721621797596884,1000,True
erp_core,config4,M9a_mean_Pz,sub-019,0.48257668902848566,0.5297541780563481,-0.047177489027862396,1000,True
erp_core,config4,M9a_mean_Pz,sub-020,0.7722816144527195,0.7718392098643544,0.0004424045883650862,1000,True
erp_core,config4,M9a_mean_Pz,sub-021,0.5190468721329926,0.5947247018971977,-0.07567782976420512,994,True
erp_core,config4,M9a_mean_Pz,sub-022,0.6168314824260059,0.6197968423063482,-0.0029653598803423,1000,True
erp_core,config4,M9a_mean_Pz,sub-024,0.5522728645389272,0.5781655086816532,-0.025892644142725962,1000,True
erp_core,config4,M9a_mean_Pz,sub-025,0.46446686953215893,0.64825779831878,-0.18379092878662112,977,True
erp_core,config4,M9a_mean_Pz,sub-026,0.4910487233497907,0.5870519060021916,-0.09600318265240088,1000,True
erp_core,config4,M9a_mean_Pz,sub-027,0.5593288657139066,0.5535274557764547,0.005801409937451929,1000,True
erp_core,config4,M9a_mean_Pz,sub-028,0.9088747425557833,0.6692282058640212,0.23964653669176206,1000,True
erp_core,config4,M9a_mean_Pz,sub-029,0.5799243666977392,0.6499787376464655,-0.07005437094872635,1000,True
erp_core,config4,M9a_mean_Pz,sub-030,1.1108653596227938,,,0,False
erp_core,config4,M9a_mean_Pz,sub-031,0.5568070960057072,0.6176565549676845,-0.06084945896197724,925,True
erp_core,config4,M9a_mean_Pz,sub-033,0.7847765658849,0.539039996980865,0.24573656890403495,1000,True
erp_core,config4,M9a_mean_Pz,sub-034,0.6388443580506735,0.5197571038667078,0.11908725418396571,1000,True
erp_core,config4,M9a_mean_Pz,sub-035,0.9057509797797024,0.6250250369415361,0.2807259428381663,934,True
erp_core,config4,M9a_mean_Pz,sub-037,0.466949942724449,0.4706632086581803,-0.00371326593373128,8,False
erp_core,config4,M9a_mean_Pz,sub-038,0.8649054383249927,0.6779988477911209,0.18690659053387182,1000,True
erp_core,config4,M9a_mean_Pz,sub-039,1.354368904099395,,,0,False
